id;dateAdded;dateUpdated;address;categories;primaryCategories;city;country;keys;latitude;longitude;name;postalCode;province;rating;username
AWE9LZfWa4HuVbedN_Ag;2018-01-28T14:29:15Z;2019-02-13T07:30:24Z;4150 N Central Expy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/4150ncentralexpy/1988259291;328.148;-967.888;Best Western Cityplace Inn;75204;TX;2;Andrian C
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;5;Timothy G
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;3;408josephs
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;4;Allan J
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;2;Xander5683
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;4;Christine H
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;4;Spencer0506
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;2;stevemustangred
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;2;Priscilla M
AWEKprTaa4HuVbedMYZd;2018-01-18T18:43:10Z;2019-02-13T07:30:24Z;2361 W Northwest Hwy;Hotels Motels,Hotel;Accommodation & Food Services;Dallas;US;us/tx/dallas/2361wnorthwesthwy/-1993442013;328.602;-968.849;Best Western Northwest Inn;75220;TX;4;778franki
AVwditu0_7pvs4fz66oo;2015-10-28T16:35:23Z;2019-02-13T07:27:11Z;504 S Main St;Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Balmorhea;US;us/tx/balmorhea/504smainst/-863736;309.851;-1.037.466;The Eleven Inn;79718;TX;4;1Cochise
AVwditu0_7pvs4fz66oo;2015-10-28T16:35:23Z;2019-02-13T07:27:11Z;504 S Main St;Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Balmorhea;US;us/tx/balmorhea/504smainst/-863736;309.851;-1.037.466;The Eleven Inn;79718;TX;5;Soledad M
AVwcrAX8IN2L1WUfnmx0;2016-04-03T03:18:43Z;2019-02-13T07:26:49Z;600 Santa Rosa South;Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel;Accommodation & Food Services;San Antonio;US;us/tx/sanantonio/600santarosasouth/1026479919;294.201;-984.983;Courtyard by Marriott San Antonio Downtown/Market Square;78204;TX;4;Dynamolass
AVwc-pYckufWRAb51B78;2016-05-16T22:37:04Z;2019-02-13T07:25:56Z;4350 Cosby Hwy;Hotels,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Cosby;US;us/tn/cosby/4350cosbyhwy/113021705;357.979;-832.381;Cub Motel;37722;TN;3;Ralph R
AVwc-pYckufWRAb51B78;2016-05-16T22:37:04Z;2019-02-13T07:25:56Z;4350 Cosby Hwy;Hotels,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Cosby;US;us/tn/cosby/4350cosbyhwy/113021705;357.979;-832.381;Cub Motel;37722;TN;1;nsprieg73
AV0ZK-4P3D1zeR_xEAHu;2017-07-06T18:31:35Z;2019-02-13T07:23:25Z;1207 N Main St;Hotels,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Shelbyville;US;us/tn/shelbyville/1207nmainst/861948903;355.009;-864.584;Microtel Inn & Suites By Wyndham Shelbyville;37160;TN;5;1947Suesue
AVwc4xR5kufWRAb50Eib;2015-11-07T13:09:34Z;2019-02-13T07:23:06Z;663 S Willow Ave;Hotels and motels,Travel and Tourism,Hotels Motels,Hotel;Accommodation & Food Services;Cookeville;US;us/tn/cookeville/663swillowave/-49664869;361.499;-85.518;Key West Inn;38501;TN;3;damiller1960
AVwdm0yYIN2L1WUfxfGa;2016-10-26T21:32:09Z;2019-02-13T07:23:06Z;900 S Jefferson Ave;Hotels Motels,Hotels & Motels,Hotel;Accommodation & Food Services;Cookeville;US;us/tn/cookeville/900sjeffersonave/1432140970;361.398;-855.002;Best Western Thunderbird Motel;38501;TN;5;funbank
AVwc4xR5kufWRAb50Eib;2015-11-07T13:09:34Z;2019-02-13T07:23:06Z;663 S Willow Ave;Hotels and motels,Travel and Tourism,Hotels Motels,Hotel;Accommodation & Food Services;Cookeville;US;us/tn/cookeville/663swillowave/-49664869;361.499;-85.518;Key West Inn;38501;TN;2;luke711
AVwdm0yYIN2L1WUfxfGa;2016-10-26T21:32:09Z;2019-02-13T07:23:06Z;900 S Jefferson Ave;Hotels Motels,Hotels & Motels,Hotel;Accommodation & Food Services;Cookeville;US;us/tn/cookeville/900sjeffersonave/1432140970;361.398;-855.002;Best Western Thunderbird Motel;38501;TN;5;Linda J
AVwdm0yYIN2L1WUfxfGa;2016-10-26T21:32:09Z;2019-02-13T07:23:06Z;900 S Jefferson Ave;Hotels Motels,Hotels & Motels,Hotel;Accommodation & Food Services;Cookeville;US;us/tn/cookeville/900sjeffersonave/1432140970;361.398;-855.002;Best Western Thunderbird Motel;38501;TN;5;MDJordan
AVweSssqByjofQCxw8Zt;2016-05-20T01:55:52Z;2019-02-12T06:38:31Z;5501 W National Ave;Hotels Motels,Hotel;Accommodation & Food Services;Milwaukee;US;us/wi/milwaukee/5501wnationalave/646408017;430.178;-879.817;Best Western Milwaukee West;53214;WI;4;Kurt1954
AVweSssqByjofQCxw8Zt;2016-05-20T01:55:52Z;2019-02-12T06:38:31Z;5501 W National Ave;Hotels Motels,Hotel;Accommodation & Food Services;Milwaukee;US;us/wi/milwaukee/5501wnationalave/646408017;430.178;-879.817;Best Western Milwaukee West;53214;WI;4;jstenske20
AVwdCuq8ByjofQCxk5zA;2016-05-20T01:56:34Z;2019-02-11T10:03:01Z;1428 Sniders Hwy;Hotels,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Walterboro;US;us/sc/walterboro/1428snidershwy/434939086;328.808;-807.136;Best Western Of Walterboro;29488;SC;4;hoppy814
AVwdCuq8ByjofQCxk5zA;2016-05-20T01:56:34Z;2019-02-11T10:03:01Z;1428 Sniders Hwy;Hotels,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Walterboro;US;us/sc/walterboro/1428snidershwy/434939086;328.808;-807.136;Best Western Of Walterboro;29488;SC;2;Wonsue
AVwdm2xdByjofQCxqycL;2015-10-19T17:20:57Z;2019-02-11T10:01:25Z;4049 Jimmie Dyess Pkwy;Hotels and motels,Apartment Hotels,Lodging,Family-friendly Hotels,travel & transport,Hotels,Extended Stay,Hotel and motel reservations,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Business Hotels;Accommodation & Food Services;Augusta;US;us/ga/augusta/4049jimmiedyesspkwy/-1297944147;334.761;-82.13;Hawthorn Suites By Wyndham Augusta;30909;GA;5;justin b
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;jrm4013
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;suellenj2016
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;RobertS10584
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;nicholem806
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;Ted T
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;audi154980
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;Christina P
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;P6885OTsusand
AV1thXn43-Khe5l_Ovjq;2017-07-23T03:37:30Z;2019-02-11T09:59:15Z;3291 Market Street Extension;Hotels Motels,Hotel;Accommodation & Food Services;Warren;US;us/pa/warren/3291marketstreetextension/-703064320;418.868;-791.481;Hampton Inn & Suites Warren;16365;PA;5;Scott D
AVwc6Hq2ByjofQCxjf93;2016-06-23T16:46:53Z;2019-02-11T09:59:05Z;1002 Earth Rd;Hotels,Corporate Housing,Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotels & Motels,Business Hotels,Hotel;Accommodation & Food Services;Saint Marys;US;us/pa/saintmarys/1002earthrd/1906545801;414.013;-785.612;Best Western Plus Executive Inn;15857;PA;4;waxapple
AVweUPttByjofQCxxJK6;2016-05-07T23:31:56Z;2019-02-10T14:21:40Z;806 N 5th St;Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Hartsville;US;us/sc/hartsville/806n5thst/-329648129;343.828;-800.767;Hartsville Motel;29550;SC;1;dave b
AWEKpQK7IxWefVJwxKvN;2018-01-18T18:43:25Z;2019-02-09T11:05:01Z;1350 Newlands Dr W;Budget Hotels,Motel,Hotels Motels,Hotel;Accommodation & Food Services;Fernley;US;us/nv/fernley/1350newlandsdrw/-1268858296;396.112;-1.192.225;Super 8-Fernley;89408;NV;5;PMPCS
AVwd_AbKByjofQCxuQHe;2016-05-07T23:46:42Z;2019-02-08T17:45:38Z;1417 Martin Spring Dr.;Hotels Motels,Hotel;Accommodation & Food Services;Rolla;US;us/mo/rolla/1417martinspringdr./1083197965;379.418;-917.933;Econo Lodge;65401;MO;1;Ronid60
AWFXSrPVRxPSIh2RtLY9;2018-01-18T18:34:13Z;2019-02-08T11:12:08Z;412 Paseo Del Pueblo Norte;Hotels,Resorts,Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Taos;US;us/nm/taos/412paseodelpueblonorte/2049312147;364.125;-1.055.686;El Pueblo Lodge;87571;NM;5;hiker1963
AVwc9XfPIN2L1WUfqvzz;2016-03-24T11:34:42Z;2019-02-07T07:13:20Z;10936 Market Lane US 13;Hotels Motels,Hotel;Accommodation & Food Services;Princess Anne;US;us/md/princessanne/10936marketlaneus13/1083197965;38.181;-75.691;Econo Lodge;21853;MD;4;Julie W
AV1db6fKIxWefVJwe7Pq;2017-07-20T00:39:44Z;2019-02-07T07:09:25Z;7825 Post Rd;Hotels and motels,Hotels Motels,Hotel,Medical Spa;Accommodation & Food Services;North Kingstown;US;us/ri/northkingstown/7825postrd/1959567469;41.585.487;-71.461.399;Budget Inn North Kingstown;02852-4429;RI;1;SueHayTM
AVzA26qJLD2H7whiWGTF;2017-06-19T14:57:20Z;2019-02-07T07:08:38Z;4000 Canyons Resort Dr;Hotels,Hotel;Accommodation & Food Services;Park City;US;us/ut/parkcity/4000canyonsresortdr/985593115;4.068.398;-11.155.362;Grand Summit Hotel;84098-6546;UT;5;ski762018
AVzX1GlB3D1zeR_xBgfh;2017-06-24T02:00:41Z;2019-02-07T07:08:35Z;310 West Broadway;Hotels,Boutique Hotels,Hotel Bars,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels;Accommodation & Food Services;New York;US;us/ny/newyork/310westbroadway/-1466049333;40.722.056;-740.044;Soho Grand Hotel;10013-2225;NY;3;johnc502
AVzX1GlB3D1zeR_xBgfh;2017-06-24T02:00:41Z;2019-02-07T07:08:35Z;310 West Broadway;Hotels,Boutique Hotels,Hotel Bars,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels;Accommodation & Food Services;New York;US;us/ny/newyork/310westbroadway/-1466049333;40.722.056;-740.044;Soho Grand Hotel;10013-2225;NY;5;shelleybelly2018
AVwc2GM6kufWRAb5znyK;2016-03-27T06:04:21Z;2019-02-07T07:08:31Z;911 Airport Center Dr;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Nashville;US;us/tn/nashville/911airportcenterdr/1725544779;36.147;-8.666.212;Best Western Plus Nashville Airport Hotel;37214-3765;TN;3;DCfromKC
AVwc2GM6kufWRAb5znyK;2016-03-27T06:04:21Z;2019-02-07T07:08:31Z;911 Airport Center Dr;Hotels,Lodging,Motels,Hotel;Accommodation & Food Services;Nashville;US;us/tn/nashville/911airportcenterdr/1725544779;36.147;-8.666.212;Best Western Plus Nashville Airport Hotel;37214-3765;TN;4;leighv1
AV1TpjGm-gnIPe8DWXqu;2017-07-18T03:03:06Z;2019-02-06T12:50:33Z;40 West 40th Street;Hotels,Hotel;Accommodation & Food Services;New York;US;us/ny/newyork/40west40thstreet/-774274388;4.075.282;-7.398.376;The Bryant Park Hotel;10018-2602;NY;5;Flower9291960
AV1TpjGm-gnIPe8DWXqu;2017-07-18T03:03:06Z;2019-02-06T12:50:33Z;40 West 40th Street;Hotels,Hotel;Accommodation & Food Services;New York;US;us/ny/newyork/40west40thstreet/-774274388;4.075.282;-7.398.376;The Bryant Park Hotel;10018-2602;NY;5;edhaggerty
AVwc1F3fIN2L1WUfpW5-;2016-11-06T04:09:27Z;2019-02-06T06:13:39Z;205 E 6th Ave;Hotels and motels,Hotels Motels,Hotel;Accommodation & Food Services;Eugene;US;us/or/eugene/205e6thave/394947085;440.532;-1.230.895;Inn at the 5th;97401-3075;OR;5;betterisbetter
AVweZ4ws_7pvs4fzCrJ0;2016-01-13T04:40:39Z;2019-02-05T09:00:19Z;12161 N US 31;Hotels Motels,Hotel;Accommodation & Food Services;Edinburgh;US;us/in/edinburgh/12161nus31/-479457408;393.128;-859.651;Hampton Inn Columbus/Taylorsville/Edinburgh;46124;IN;5;Jack L
AVweZ4ws_7pvs4fzCrJ0;2016-01-13T04:40:39Z;2019-02-05T09:00:19Z;12161 N US 31;Hotels Motels,Hotel;Accommodation & Food Services;Edinburgh;US;us/in/edinburgh/12161nus31/-479457408;393.128;-859.651;Hampton Inn Columbus/Taylorsville/Edinburgh;46124;IN;5;William M
AVweEIBR_7pvs4fz_ueZ;2016-05-07T23:04:02Z;2019-02-05T08:59:19Z;3326 Cassopolis St;Hotels,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Elkhart;US;us/in/elkhart/3326cassopolisst/-903241098;417.368;-859.719;Best Western Inn & Suites;46514;IN;5;RayBearTheEncourager
AVweEIBR_7pvs4fz_ueZ;2016-05-07T23:04:02Z;2019-02-05T08:59:19Z;3326 Cassopolis St;Hotels,Lodging,Hotels Motels,Hotel;Accommodation & Food Services;Elkhart;US;us/in/elkhart/3326cassopolisst/-903241098;417.368;-859.719;Best Western Inn & Suites;46514;IN;4;joy53kl
AVwc_VHd_7pvs4fz1F_9;2016-03-23T04:06:19Z;2019-02-05T08:55:25Z;123 Honeybee Ct;Lodging,Hotels Motels,Motels,Hotel;Accommodation & Food Services;Garden City;US;us/ks/gardencity/123honeybeect/-1418134078;379.626;-1.008.423;National 9 Inn;67846;KS;4;Dan B
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;3;maddogmd80
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;groovyjay
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;21lizzie
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;Chris S
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;foudufafa
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;Thaddeus S
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;DH_Traveler01
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;Rtd2191
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;davetommo2000
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;cookiebythesea
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;AnupKGupta
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;Steve J
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;Isabel M
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;Kimberly G
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;Thomas T
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;pchyluv2
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;AReiheld
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;Ndavis2013
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;Kristin B
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;elhoff1021
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;4;JaneA69
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;3;Ovsurf
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;foxrunroad
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;5;GM_70668
AV4zBlFx3-Khe5l_SI6V;2017-08-30T11:58:20Z;2019-02-04T09:42:58Z;3852 N Roosevelt Blvd;Hotels,Corporate Lodging,Lodging,Hotel;Accommodation & Food Services;Key West;US;us/fl/keywest/3852nrooseveltblvd/1641915220;2.456.863;-8.175.256;Fairfield Inn & Suites by Marriott Key West at The Keys Collection;33040-4535;FL;3;tdeluzuriaga
